produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
25-00-25                 ;NÃO INFORMADO       ;4527;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;2,98
25-00-25                 ;NÃO INFORMADO       ;4527;SC        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;3,14
25-00-25                 ;NÃO INFORMADO       ;4527;SC        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;3,14
25-00-25                 ;NÃO INFORMADO       ;4527;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;2,68
25-00-25                 ;NÃO INFORMADO       ;4527;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;2,89
25-05-20                 ;NÃO INFORMADO       ;11339;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;4,42
30-00-20                 ;NÃO INFORMADO       ;4530;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;2,4
30-00-20                 ;NÃO INFORMADO       ;4530;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;2,5
33-00-00                 ;NÃO INFORMADO       ;10450;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,45
ABACAXI                  ;PÉROLA              ;6320;AC        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,83
ABACAXI                  ;PÉROLA              ;6320;AM        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,11
ABACAXI                  ;PÉROLA              ;6320;AP        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,48
ABACAXI                  ;PÉROLA              ;6320;BA        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,88
ABACAXI                  ;PÉROLA              ;6320;DF        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,79
ABACAXI                  ;PÉROLA              ;6320;ES        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,57
ABACAXI                  ;PÉROLA              ;6320;GO        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,84
ABACAXI                  ;PÉROLA              ;6320;MG        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,67
ABACAXI                  ;PÉROLA              ;6320;PA        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;0,67
ABACAXI                  ;PÉROLA              ;6320;PB        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,5
ABACAXI                  ;PÉROLA              ;6320;PE        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,9
ABACAXI                  ;PÉROLA              ;6320;RJ        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,46
ABACAXI                  ;PÉROLA              ;6320;RN        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,02
ABACAXI                  ;PÉROLA              ;6320;RO        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,91
ABACAXI                  ;IMPERIAL            ;14887;RR        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,07
ABACAXI                  ;PÉROLA              ;6320;SE        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,69
ABACAXI                  ;PÉROLA              ;6320;SP        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,18
ABACAXI                  ;PÉROLA              ;6320;TO        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,01
ABACAXI                  ;PÉROLA              ;6320;AC        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,85
ABACAXI                  ;PÉROLA              ;6320;AM        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,16
ABACAXI                  ;PÉROLA              ;6320;AP        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,75
ABACAXI                  ;PÉROLA              ;6320;BA        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,5
ABACAXI                  ;PÉROLA              ;6320;DF        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,25
ABACAXI                  ;PÉROLA              ;6320;ES        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,89
ABACAXI                  ;PÉROLA              ;6320;GO        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,24
ABACAXI                  ;PÉROLA              ;6320;MG        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,7
ABACAXI                  ;PÉROLA              ;6320;PA        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;0,67
ABACAXI                  ;PÉROLA              ;6320;PB        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,62
ABACAXI                  ;PÉROLA              ;6320;PE        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,36
ABACAXI                  ;PÉROLA              ;6320;RJ        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,43
ABACAXI                  ;PÉROLA              ;6320;RN        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,44
ABACAXI                  ;PÉROLA              ;6320;RO        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,04
ABACAXI                  ;IMPERIAL            ;14887;RR        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,39
ABACAXI                  ;TERRA DE AREIA      ;11148;RS        ;SUL            ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,83
ABACAXI                  ;PÉROLA              ;6320;SE        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,77
ABACAXI                  ;PÉROLA              ;6320;TO        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,25
ABACAXI                  ;PÉROLA              ;6320;AC        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,86
ABACAXI                  ;PÉROLA              ;6320;AL        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,67
ABACAXI                  ;PÉROLA              ;6320;AM        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,94
ABACAXI                  ;PÉROLA              ;6320;AP        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,28
ABACAXI                  ;PÉROLA              ;6320;BA        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,74
ABACAXI                  ;PÉROLA              ;6320;DF        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,18
ABACAXI                  ;PÉROLA              ;6320;ES        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,64
ABACAXI                  ;PÉROLA              ;6320;GO        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,56
ABACAXI                  ;PÉROLA              ;6320;MG        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,0
ABACAXI                  ;PÉROLA              ;6320;PA        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;0,67
ABACAXI                  ;PÉROLA              ;6320;PB        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,42
ABACAXI                  ;PÉROLA              ;6320;PE        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,51
ABACAXI                  ;PÉROLA              ;6320;RJ        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,96
ABACAXI                  ;PÉROLA              ;6320;RN        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,79
ABACAXI                  ;PÉROLA              ;6320;RO        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,19
ABACAXI                  ;IMPERIAL            ;14887;RR        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,59
ABACAXI                  ;TERRA DE AREIA      ;11148;RS        ;SUL            ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,56
ABACAXI                  ;PÉROLA              ;6320;SE        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,68
ABACAXI                  ;PÉROLA              ;6320;TO        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,0
ABACAXI                  ;PÉROLA              ;6320;AC        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,93
ABACAXI                  ;PÉROLA              ;6320;AL        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,59
ABACAXI                  ;PÉROLA              ;6320;AM        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,9
ABACAXI                  ;PÉROLA              ;6320;AP        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,5
ABACAXI                  ;PÉROLA              ;6320;BA        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,9
ABACAXI                  ;PÉROLA              ;6320;CE        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,21
ABACAXI                  ;PÉROLA              ;6320;DF        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,83
ABACAXI                  ;PÉROLA              ;6320;ES        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,94
ABACAXI                  ;PÉROLA              ;6320;GO        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,11
ABACAXI                  ;PÉROLA              ;6320;MG        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,04
ABACAXI                  ;PÉROLA              ;6320;PA        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;0,67
ABACAXI                  ;PÉROLA              ;6320;PB        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,43
ABACAXI                  ;PÉROLA              ;6320;PE        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,53
ABACAXI                  ;PÉROLA              ;6320;RJ        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,41
ABACAXI                  ;PÉROLA              ;6320;RN        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,79
ABACAXI                  ;PÉROLA              ;6320;RO        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,15
ABACAXI                  ;IMPERIAL            ;14887;RR        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,5
ABACAXI                  ;TERRA DE AREIA      ;11148;RS        ;SUL            ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;7,5
ABACAXI                  ;PÉROLA              ;6320;SE        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,45
ABACAXI                  ;PÉROLA              ;6320;SP        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,5
ABACAXI                  ;PÉROLA              ;6320;TO        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,1
ABACAXI                  ;PÉROLA              ;6320;AC        ;NORTE          ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,03
ABACAXI                  ;PÉROLA              ;6320;AL        ;NORDESTE       ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,18
ABACAXI                  ;PÉROLA              ;6320;AM        ;NORTE          ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,05
ABACAXI                  ;PÉROLA              ;6320;AP        ;NORTE          ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,5
ABACAXI                  ;PÉROLA              ;6320;CE        ;NORDESTE       ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,83
ABACAXI                  ;PÉROLA              ;6320;DF        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,8
ABACAXI                  ;PÉROLA              ;6320;ES        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,5
ABACAXI                  ;PÉROLA              ;6320;GO        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,44
ABACAXI                  ;PÉROLA              ;6320;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,0
ABACAXI                  ;PÉROLA              ;6320;PA        ;NORTE          ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,52
ABACAXI                  ;PÉROLA              ;6320;PB        ;NORDESTE       ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,42
ABACAXI                  ;PÉROLA              ;6320;PE        ;NORDESTE       ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,2
ABACAXI                  ;HAVAÍ               ;6319;PR        ;SUL            ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,17
ABACAXI                  ;PÉROLA              ;6320;RJ        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;0,94
ABACAXI                  ;PÉROLA              ;6320;RN        ;NORDESTE       ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,79
ABACAXI                  ;PÉROLA              ;6320;RO        ;NORTE          ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,06
ABACAXI                  ;IMPERIAL            ;14887;RR        ;NORTE          ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,93
